CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportTickets,Churn
487,37,22.0,2698.29,Month-to-Month,Fiber Optic,9,0
488,38,26.25,1832.6,One Year,DSL,9,0
489,8,58.75,4006.06,Month-to-Month,Fiber Optic,5,0
490,65,78.34,2269.97,Two Year,Fiber Optic,7,0
491,17,66.42,1660.5,Month-to-Month,Fiber Optic,7,0
492,71,81.92,3643.82,Month-to-Month,Fiber Optic,4,0
493,45,68.03,4027.87,Two Year,No,3,0
494,4,86.17,3979.41,One Year,No,4,1
495,36,41.91,4890.6,Month-to-Month,DSL,8,0
496,70,31.28,3954.67,Month-to-Month,Fiber Optic,9,0
497,31,79.64,3872.67,Month-to-Month,DSL,5,0
498,19,68.47,4301.68,Two Year,DSL,2,0
499,61,22.69,100.91,One Year,DSL,2,0
500,54,58.05,1875.91,Month-to-Month,No,0,0
501,39,30.61,3714.26,Month-to-Month,Fiber Optic,4,1
502,19,73.14,3038.62,Two Year,DSL,5,0
503,39,59.58,970.1,One Year,DSL,7,0
504,67,81.32,1588.29,Two Year,No,8,0
505,45,100.56,1750.28,Month-to-Month,DSL,6,0
506,13,49.97,2882.36,Two Year,DSL,0,0
507,58,116.21,4174.83,One Year,No,6,0
508,20,73.56,4669.21,One Year,Fiber Optic,9,0
509,61,81.83,3775.45,Month-to-Month,DSL,8,1
510,39,88.07,4230.46,Two Year,Fiber Optic,3,0
511,1,86.67,2403.47,One Year,No,6,0
512,3,71.1,2009.9,Two Year,No,8,0
513,62,62.88,2024.27,Month-to-Month,DSL,0,1
514,63,25.38,3118.59,Month-to-Month,DSL,9,0
515,25,22.21,708.76,Month-to-Month,DSL,8,1
516,56,55.8,2939.52,Month-to-Month,Fiber Optic,3,0
517,33,53.37,3359.15,Month-to-Month,Fiber Optic,7,1
518,38,58.77,2250.65,Month-to-Month,DSL,2,0
519,6,33.84,4770.52,Month-to-Month,Fiber Optic,1,0
520,58,93.82,3080.25,Two Year,Fiber Optic,7,1
521,44,105.7,1178.0,Month-to-Month,Fiber Optic,7,0
522,45,113.87,2448.16,Month-to-Month,No,2,0
523,32,69.24,3409.48,Two Year,Fiber Optic,7,1
524,45,90.09,1685.78,Month-to-Month,DSL,5,0
525,61,105.56,490.24,Month-to-Month,Fiber Optic,9,0
526,47,61.83,2958.83,Month-to-Month,No,8,0
527,21,50.94,4744.56,Month-to-Month,DSL,9,0
528,36,113.67,2476.85,Month-to-Month,No,5,1
529,19,71.57,4539.93,Month-to-Month,DSL,7,1
530,20,69.73,4191.62,Two Year,DSL,1,0
531,57,37.84,822.32,Month-to-Month,DSL,0,1
532,18,30.82,3570.03,Month-to-Month,No,9,1
533,47,104.21,2233.78,One Year,Fiber Optic,9,0
534,49,81.41,1326.21,Month-to-Month,DSL,1,0
535,14,52.58,3466.0,Month-to-Month,No,3,0
536,15,39.17,3739.04,Two Year,Fiber Optic,9,1
537,31,75.55,981.49,Month-to-Month,No,8,0
538,1,78.39,4580.78,Two Year,DSL,6,1
539,54,40.7,3780.62,Month-to-Month,DSL,8,1
540,3,105.14,4673.54,One Year,Fiber Optic,8,0
541,16,28.43,1653.66,Month-to-Month,Fiber Optic,8,0
542,57,55.61,4702.74,Month-to-Month,Fiber Optic,7,0
543,12,88.04,1905.74,One Year,Fiber Optic,5,0
544,16,47.41,364.45,Two Year,Fiber Optic,9,0
545,24,102.77,3838.55,One Year,DSL,6,0
546,28,93.99,3547.19,One Year,Fiber Optic,1,0
547,8,98.9,3029.76,Two Year,DSL,0,1
548,36,31.91,2500.48,Month-to-Month,DSL,4,0
549,8,34.05,257.61,Month-to-Month,DSL,7,0
550,58,48.65,3160.53,Month-to-Month,Fiber Optic,2,1
551,60,71.81,2142.49,One Year,No,6,0
552,50,94.8,2845.03,Two Year,DSL,4,0
553,28,103.65,2203.67,One Year,DSL,9,0
554,41,90.43,4833.68,Two Year,DSL,7,1
555,64,112.86,3060.13,One Year,No,5,0
556,27,93.87,3771.26,Month-to-Month,Fiber Optic,5,0
557,63,50.63,4688.1,Month-to-Month,No,6,1
558,17,46.51,2998.84,Two Year,No,6,0
559,33,89.62,159.11,Month-to-Month,DSL,3,0
560,29,39.29,268.03,Month-to-Month,DSL,9,0
561,13,29.27,3541.46,Month-to-Month,Fiber Optic,9,0
562,46,73.22,1467.52,Month-to-Month,DSL,9,0
563,35,102.16,2938.96,One Year,DSL,7,0
564,6,30.14,1091.16,Month-to-Month,DSL,5,1
565,69,99.19,1424.22,Two Year,Fiber Optic,7,1
566,47,101.16,2572.74,Month-to-Month,Fiber Optic,6,0
567,25,68.23,4880.29,One Year,DSL,0,0
568,66,25.73,3119.73,One Year,Fiber Optic,3,1
569,10,37.46,4687.13,One Year,DSL,6,0
570,56,90.74,4800.96,Two Year,Fiber Optic,8,0
571,30,91.18,1119.74,Month-to-Month,Fiber Optic,1,0
572,5,109.84,1624.85,Month-to-Month,DSL,4,0
573,33,78.27,3872.96,Month-to-Month,Fiber Optic,8,0
574,65,32.41,4347.14,Two Year,Fiber Optic,8,0
575,18,32.14,2644.21,Two Year,DSL,5,0
576,49,92.11,4966.81,Month-to-Month,DSL,6,0
577,11,38.38,156.7,One Year,No,8,0
578,26,52.84,1568.0,Month-to-Month,DSL,9,0
579,63,68.72,3153.49,Month-to-Month,Fiber Optic,7,0
580,59,22.48,2399.52,One Year,No,9,0
581,27,44.88,671.35,Month-to-Month,DSL,5,0
582,49,60.79,1902.16,Month-to-Month,DSL,5,0
583,33,47.96,224.69,One Year,No,6,0
584,1,33.64,3249.46,One Year,DSL,6,0
585,21,92.8,4474.44,Month-to-Month,Fiber Optic,1,0
586,55,101.31,4435.88,One Year,Fiber Optic,8,0
587,6,45.75,3527.77,Month-to-Month,Fiber Optic,3,0
588,69,97.44,2382.27,Month-to-Month,No,9,1
589,5,58.56,2608.95,One Year,No,8,1
590,3,70.67,770.9,Month-to-Month,Fiber Optic,9,0
591,53,105.6,1770.98,Month-to-Month,No,2,0
592,23,95.0,1019.87,Month-to-Month,No,4,0
593,53,100.51,4123.88,Two Year,No,4,0
594,37,33.68,4582.29,Month-to-Month,Fiber Optic,6,1
595,17,26.97,2730.92,Month-to-Month,DSL,3,0
596,1,109.34,3666.04,Month-to-Month,Fiber Optic,3,0
597,51,58.78,695.18,Month-to-Month,DSL,0,0
598,45,48.79,3081.82,Month-to-Month,DSL,5,0
599,4,92.47,3543.68,Month-to-Month,DSL,3,0
600,62,103.64,2318.56,Two Year,No,9,0
601,65,106.25,1292.04,One Year,DSL,9,0
602,32,51.6,4399.14,One Year,Fiber Optic,4,1
603,34,105.22,3740.25,Month-to-Month,Fiber Optic,8,0
604,39,24.09,4509.3,Month-to-Month,DSL,3,1
605,26,24.97,4110.17,Month-to-Month,Fiber Optic,0,1
606,34,82.35,4952.83,Month-to-Month,Fiber Optic,8,1
607,54,26.31,1041.65,Month-to-Month,No,4,0
608,3,52.46,525.06,One Year,DSL,9,0
609,50,87.28,1751.31,Month-to-Month,DSL,6,0
610,12,53.73,732.12,Month-to-Month,Fiber Optic,2,1
611,65,37.96,2663.34,Month-to-Month,DSL,3,1
612,54,48.14,3201.84,Month-to-Month,DSL,9,0
613,5,65.76,2933.61,Two Year,DSL,8,0
614,57,67.54,1370.28,Month-to-Month,Fiber Optic,9,0
615,17,98.3,4553.24,Two Year,DSL,0,0
616,47,95.02,203.74,Month-to-Month,Fiber Optic,4,1
617,23,65.68,1805.27,Two Year,No,7,1
618,14,104.57,3623.06,Month-to-Month,Fiber Optic,9,0
619,66,31.42,3857.95,Two Year,DSL,6,0
620,51,45.54,2138.98,Month-to-Month,Fiber Optic,3,0
621,38,102.8,182.86,Month-to-Month,DSL,6,0
622,64,57.8,3128.41,Month-to-Month,DSL,0,1
623,38,118.12,409.16,Month-to-Month,DSL,5,1
624,50,66.63,628.49,Month-to-Month,DSL,8,0
625,30,99.19,3286.23,One Year,Fiber Optic,2,0
626,51,60.23,1631.19,Month-to-Month,No,3,0
627,63,62.5,1805.35,Month-to-Month,No,7,1
628,52,58.29,2485.35,One Year,DSL,4,0
629,38,91.91,4895.03,Month-to-Month,Fiber Optic,4,0
630,30,74.75,4830.67,Month-to-Month,DSL,0,0
631,51,114.38,2139.68,Two Year,Fiber Optic,5,1
632,5,45.09,1400.95,Two Year,DSL,1,0
633,29,30.06,1582.7,Two Year,No,0,0
634,4,59.33,1417.03,Two Year,No,5,0
635,10,81.67,2708.0,Month-to-Month,DSL,4,0
636,56,106.08,3073.61,Two Year,Fiber Optic,4,1
637,17,54.62,2495.02,Month-to-Month,Fiber Optic,8,0
638,17,85.38,2099.17,Month-to-Month,Fiber Optic,9,0
639,69,55.02,1135.3,Two Year,Fiber Optic,9,0
640,34,81.72,2464.28,Month-to-Month,Fiber Optic,2,0
641,6,108.48,1771.4,Month-to-Month,No,0,1
642,53,43.14,2753.82,Month-to-Month,Fiber Optic,7,0
643,66,60.42,3408.43,Month-to-Month,Fiber Optic,4,1
644,43,119.33,3203.23,Month-to-Month,No,4,0
645,23,106.86,2366.2,Month-to-Month,No,7,0
646,55,76.46,2824.66,Month-to-Month,DSL,7,0
647,16,71.66,1495.8,Month-to-Month,DSL,1,0
648,8,48.46,218.78,Month-to-Month,Fiber Optic,2,0
649,4,71.72,3162.6,Month-to-Month,No,9,0
650,4,104.82,1337.59,Two Year,DSL,9,0
651,56,88.52,3377.87,Month-to-Month,Fiber Optic,0,1
652,25,49.0,3760.34,Two Year,DSL,2,0
653,67,40.15,4588.05,Month-to-Month,Fiber Optic,3,0
654,67,46.52,4794.8,Month-to-Month,No,6,1
655,27,36.98,151.58,Month-to-Month,Fiber Optic,8,1
656,32,29.56,4952.83,Month-to-Month,Fiber Optic,4,0
657,50,61.91,3446.79,Month-to-Month,No,0,1
658,61,31.33,3253.27,Month-to-Month,DSL,1,0
659,51,37.19,174.54,Month-to-Month,No,9,1
660,19,74.73,4320.04,Month-to-Month,DSL,1,0
661,21,36.46,812.91,One Year,Fiber Optic,8,1
662,5,26.39,4202.92,Two Year,Fiber Optic,9,0
663,42,51.74,176.26,Month-to-Month,Fiber Optic,6,0
664,61,42.03,3265.22,One Year,No,1,0
665,22,71.53,2230.53,One Year,No,0,0
666,21,30.24,1083.76,Month-to-Month,No,4,0
667,70,95.18,627.05,Two Year,DSL,0,0
668,1,110.62,2256.63,Two Year,DSL,8,0
669,5,94.34,704.2,Month-to-Month,Fiber Optic,2,0
670,12,73.28,2483.59,One Year,No,1,0
671,46,106.07,3163.56,One Year,Fiber Optic,5,0
672,34,89.49,4154.18,Month-to-Month,No,2,0
673,49,21.06,3425.38,Month-to-Month,No,4,0
674,45,59.41,419.48,Two Year,Fiber Optic,9,0
675,27,105.1,1606.42,One Year,No,7,0
676,26,54.59,1511.1,Month-to-Month,No,9,1
677,47,23.52,4583.66,Month-to-Month,No,1,0
678,56,94.62,4352.13,Two Year,Fiber Optic,4,0
679,63,100.2,1913.72,Month-to-Month,No,7,0
680,48,36.06,448.66,One Year,DSL,0,0
681,61,73.73,4481.13,Month-to-Month,Fiber Optic,9,0
682,26,39.2,4452.13,Month-to-Month,DSL,9,1
683,36,91.92,4288.26,Month-to-Month,DSL,3,1
684,1,47.16,4240.9,Month-to-Month,No,4,0
685,8,51.62,2453.24,Month-to-Month,Fiber Optic,9,0
686,52,104.5,969.42,Month-to-Month,DSL,2,0
687,47,67.63,2439.69,One Year,DSL,1,0
688,56,86.98,2523.53,Month-to-Month,No,2,1
689,14,60.24,2500.67,One Year,No,4,1
690,28,49.8,2739.99,Month-to-Month,DSL,6,0
691,2,82.55,1362.52,Month-to-Month,No,1,0
692,26,35.49,1894.58,Month-to-Month,DSL,6,0
693,14,57.3,2227.51,Month-to-Month,Fiber Optic,5,0
694,59,40.9,742.49,Two Year,Fiber Optic,6,1
695,56,89.58,2331.28,One Year,No,6,0
696,7,114.42,4071.3,Month-to-Month,No,8,0
697,3,119.55,4157.49,One Year,DSL,6,1
698,23,65.03,2116.66,Month-to-Month,Fiber Optic,5,0
699,18,45.25,2642.16,Month-to-Month,DSL,9,0
700,38,64.28,264.89,Month-to-Month,Fiber Optic,7,0
701,15,104.73,3404.72,One Year,Fiber Optic,6,0
702,64,40.6,2082.57,Month-to-Month,DSL,5,0
703,28,115.21,2282.84,Two Year,Fiber Optic,3,0
704,39,54.19,4381.0,Month-to-Month,DSL,6,1
705,57,118.58,2362.99,Month-to-Month,Fiber Optic,7,0
706,17,103.86,203.84,Two Year,Fiber Optic,7,0
707,44,100.86,1214.71,Month-to-Month,Fiber Optic,3,1
708,25,51.79,2430.54,Two Year,No,9,0
709,17,20.88,2179.54,Two Year,DSL,8,1
710,13,58.21,4315.81,Two Year,Fiber Optic,2,0
711,25,50.18,2756.47,Month-to-Month,Fiber Optic,8,0
712,68,23.74,3479.22,Month-to-Month,DSL,2,0
713,10,70.54,2399.68,One Year,DSL,6,0
714,67,60.3,2254.31,Month-to-Month,No,3,1
715,18,83.46,2286.8,Month-to-Month,Fiber Optic,4,0
716,34,82.12,2113.52,Month-to-Month,Fiber Optic,2,0
717,8,32.07,2739.06,Month-to-Month,Fiber Optic,1,0
718,40,117.7,1327.17,Month-to-Month,No,7,0
719,42,38.69,4466.17,Month-to-Month,DSL,6,1
720,41,64.53,1732.12,Month-to-Month,No,6,1
721,6,68.81,822.87,Month-to-Month,DSL,7,0
722,52,101.31,573.1,Month-to-Month,Fiber Optic,0,0
723,26,29.92,165.77,One Year,DSL,7,0
724,64,62.86,2171.99,One Year,No,9,0
725,59,82.85,1019.29,Month-to-Month,Fiber Optic,4,0
726,56,41.52,206.07,Month-to-Month,Fiber Optic,7,0
727,59,82.75,2648.1,Month-to-Month,DSL,8,1
728,70,112.37,3431.89,Month-to-Month,Fiber Optic,1,0
729,33,119.75,520.18,Two Year,DSL,2,0
730,53,23.25,2358.51,One Year,Fiber Optic,5,0
731,22,43.56,3743.78,Two Year,No,8,0
732,21,51.03,4930.45,Month-to-Month,Fiber Optic,9,0
733,70,59.91,3369.23,Month-to-Month,DSL,9,0
734,70,44.23,1299.71,One Year,No,7,0
735,4,40.35,3611.11,Month-to-Month,No,5,0
736,62,115.46,3029.85,Month-to-Month,Fiber Optic,4,0
737,62,111.85,1137.82,Month-to-Month,Fiber Optic,2,1
738,24,24.7,4270.44,Month-to-Month,No,3,1
739,55,53.88,2194.28,Month-to-Month,Fiber Optic,6,0
740,9,60.51,4813.69,Month-to-Month,Fiber Optic,6,1
741,3,43.9,3642.21,One Year,Fiber Optic,2,0
742,31,82.89,3258.36,Two Year,DSL,3,1
743,40,84.04,3668.93,Month-to-Month,No,2,0
744,36,105.05,2442.68,Month-to-Month,Fiber Optic,1,0
745,24,94.09,2575.61,Month-to-Month,Fiber Optic,5,0
746,6,74.26,4270.92,Two Year,DSL,6,0
747,66,85.36,3436.55,Month-to-Month,DSL,3,0
748,4,47.4,4496.49,Two Year,Fiber Optic,4,0
749,6,79.31,4465.05,Month-to-Month,Fiber Optic,7,0
750,51,68.92,4884.8,Two Year,Fiber Optic,8,0
751,62,33.33,3531.05,Month-to-Month,DSL,6,0
752,57,44.25,2561.28,Month-to-Month,DSL,9,0
753,66,49.17,914.93,Month-to-Month,Fiber Optic,0,0
754,8,112.43,3556.36,Month-to-Month,Fiber Optic,2,0
755,26,43.04,1528.73,Two Year,DSL,4,0
756,51,48.92,1486.44,One Year,DSL,2,0
757,45,56.94,1267.61,Month-to-Month,No,0,0
758,44,86.37,4388.1,Two Year,DSL,1,0
759,5,31.82,4353.03,Month-to-Month,No,7,1
760,70,115.39,3191.76,Two Year,DSL,6,1
761,26,106.56,2417.61,Month-to-Month,Fiber Optic,9,0
762,68,77.72,3393.36,Two Year,DSL,2,0
763,19,87.4,3075.42,Month-to-Month,No,3,0
764,20,21.67,2137.1,Month-to-Month,DSL,2,0
765,12,53.89,1960.19,Month-to-Month,DSL,3,0
766,47,99.57,1975.69,Month-to-Month,DSL,7,0
767,1,27.75,2986.75,Month-to-Month,No,8,0
768,14,48.23,3273.58,Month-to-Month,No,6,1
769,64,78.53,2313.53,Two Year,DSL,8,0
770,38,45.64,4846.59,Two Year,DSL,8,0
771,37,113.4,510.84,Two Year,Fiber Optic,6,0
772,11,33.11,1800.53,Two Year,No,6,1
773,3,99.74,2153.47,One Year,Fiber Optic,7,0
774,33,70.79,182.91,Two Year,No,9,1
775,6,95.03,1888.29,Two Year,DSL,2,1
776,50,51.07,1441.18,Month-to-Month,DSL,7,0
777,10,71.45,2579.58,One Year,DSL,0,0
778,5,105.68,1748.41,Two Year,Fiber Optic,5,0
779,23,66.69,3658.29,One Year,Fiber Optic,1,1
780,10,55.97,2598.67,Month-to-Month,DSL,6,1
781,44,73.62,735.83,Month-to-Month,DSL,2,0
782,2,91.74,3775.3,Two Year,Fiber Optic,9,0
783,13,64.36,586.22,Two Year,DSL,4,0
784,40,113.89,4211.34,Month-to-Month,DSL,9,0
785,2,49.49,4663.97,Month-to-Month,No,1,1
786,65,67.55,1679.98,Month-to-Month,DSL,0,0
787,63,95.69,4638.1,Month-to-Month,DSL,4,1
788,17,88.91,3985.74,Month-to-Month,Fiber Optic,8,0
789,9,106.36,4619.93,One Year,No,8,0
790,15,119.68,3364.72,Two Year,Fiber Optic,6,0
791,24,62.69,1254.66,One Year,DSL,8,0
792,38,31.12,4483.16,Month-to-Month,No,3,0
793,35,23.04,1002.9,Two Year,Fiber Optic,2,0
794,49,92.69,1144.0,Month-to-Month,DSL,3,0
795,69,107.4,1428.21,Month-to-Month,Fiber Optic,6,0
796,62,42.07,1590.81,Month-to-Month,Fiber Optic,7,0
797,60,35.84,2620.95,One Year,Fiber Optic,1,1
798,50,26.22,3595.94,Two Year,No,4,0
799,9,102.27,4638.42,Two Year,Fiber Optic,4,0
800,34,51.14,533.34,Month-to-Month,No,8,0
801,35,60.17,4776.41,Month-to-Month,Fiber Optic,2,0
802,1,70.28,4614.48,Month-to-Month,DSL,5,0
803,40,103.95,364.6,One Year,Fiber Optic,9,1
804,64,85.08,1865.57,One Year,DSL,4,0
805,22,81.51,4084.4,Month-to-Month,DSL,1,0
806,60,37.57,3096.73,Month-to-Month,Fiber Optic,1,1
807,64,71.32,3917.56,Two Year,Fiber Optic,3,0
808,11,91.54,3623.26,Two Year,DSL,3,1
809,14,117.33,2534.17,Month-to-Month,Fiber Optic,6,1
810,60,40.14,301.97,One Year,DSL,0,0
811,30,20.95,2962.91,One Year,No,5,0
812,35,27.53,337.98,Month-to-Month,DSL,8,0
813,37,57.59,3058.26,Month-to-Month,Fiber Optic,1,0
814,5,102.05,4022.01,Month-to-Month,Fiber Optic,4,0
815,26,20.71,2966.46,Month-to-Month,Fiber Optic,9,0
816,62,65.67,4985.41,One Year,DSL,9,1
817,4,52.92,2333.75,Month-to-Month,Fiber Optic,3,0
818,42,25.25,3769.25,Month-to-Month,No,3,0
819,18,65.02,3369.35,Month-to-Month,Fiber Optic,7,0
820,40,45.47,4958.02,Month-to-Month,Fiber Optic,5,0
821,39,55.19,3594.77,One Year,Fiber Optic,6,0
822,14,90.56,903.75,Month-to-Month,DSL,8,1
823,32,72.16,4782.04,Month-to-Month,DSL,2,0
824,51,32.46,3372.11,Two Year,No,1,1
825,38,116.14,390.76,Month-to-Month,No,2,0
826,23,83.59,3322.08,One Year,Fiber Optic,7,1
827,63,96.59,4427.29,Month-to-Month,Fiber Optic,8,0
828,15,27.92,2927.51,Two Year,DSL,9,0
829,25,24.71,1834.7,Two Year,DSL,4,0
830,17,21.94,4122.46,Month-to-Month,Fiber Optic,7,1
831,66,38.88,3934.31,One Year,No,6,0
832,53,61.44,2766.49,Month-to-Month,Fiber Optic,8,0
833,51,113.58,856.37,Two Year,DSL,3,0
834,39,65.71,1329.83,Month-to-Month,DSL,9,0
835,51,49.03,3718.57,Two Year,DSL,2,0
836,70,76.19,4049.8,Month-to-Month,Fiber Optic,8,0
837,6,31.19,1468.4,One Year,No,7,0
838,67,80.95,1903.13,Two Year,No,6,0
839,7,76.84,480.4,Two Year,No,0,0
840,51,99.2,3595.96,Month-to-Month,Fiber Optic,1,1
841,42,118.67,117.53,Month-to-Month,Fiber Optic,8,0
842,64,45.09,328.05,Month-to-Month,No,4,0
843,15,70.97,121.29,Month-to-Month,Fiber Optic,0,1
844,29,110.89,3262.07,Month-to-Month,No,8,0
845,33,98.52,2145.2,Month-to-Month,Fiber Optic,0,0
846,27,68.74,1557.98,Month-to-Month,DSL,7,0
847,36,114.54,4572.23,Month-to-Month,Fiber Optic,4,0
848,29,25.72,1044.73,Month-to-Month,DSL,5,0
849,38,113.1,2007.9,Month-to-Month,DSL,0,0
850,57,25.05,4707.53,Month-to-Month,DSL,1,0
851,27,74.73,2192.82,One Year,No,6,0
852,55,109.04,2818.0,Month-to-Month,Fiber Optic,1,0
853,33,46.27,493.65,Month-to-Month,DSL,4,0
854,68,67.22,3971.82,Month-to-Month,DSL,8,0
855,66,52.43,2171.52,Month-to-Month,Fiber Optic,4,1
856,10,115.21,4022.52,One Year,Fiber Optic,2,1
857,5,102.36,1343.61,Month-to-Month,Fiber Optic,5,1
858,38,90.9,2170.15,Month-to-Month,Fiber Optic,6,1
859,13,78.76,3954.09,Two Year,Fiber Optic,9,0
860,31,102.06,4872.0,Two Year,DSL,9,1
861,47,59.23,392.17,Month-to-Month,Fiber Optic,7,0
862,52,64.76,4081.04,Month-to-Month,DSL,2,0
863,56,93.0,1573.38,Month-to-Month,DSL,3,0
864,15,55.78,2798.64,Month-to-Month,DSL,9,1
865,29,26.39,1521.45,Month-to-Month,Fiber Optic,3,0
866,8,27.43,3105.88,One Year,No,1,0
867,5,31.54,1833.63,Month-to-Month,Fiber Optic,6,1
868,29,106.97,1734.71,Two Year,Fiber Optic,3,0
869,47,67.22,285.9,Month-to-Month,Fiber Optic,3,0
870,68,91.29,820.11,Month-to-Month,DSL,7,0
871,45,59.29,4593.68,One Year,DSL,5,0
872,2,45.87,4991.56,Month-to-Month,No,5,0
873,27,54.72,3924.55,Month-to-Month,DSL,8,0
874,36,99.42,1505.38,Month-to-Month,Fiber Optic,3,1
875,36,82.52,2071.98,Month-to-Month,DSL,8,0
876,26,113.76,3723.57,Month-to-Month,No,0,1
877,43,87.97,4845.72,Month-to-Month,No,8,0
878,27,77.02,2331.81,Month-to-Month,DSL,0,0
879,69,81.02,4164.66,Month-to-Month,Fiber Optic,6,0
880,20,114.24,4877.84,Two Year,DSL,5,0
881,11,98.82,4380.02,Month-to-Month,Fiber Optic,6,0
882,38,22.4,1213.03,Month-to-Month,DSL,8,1
883,6,73.41,139.36,Two Year,DSL,9,0
884,23,88.83,2511.2,One Year,DSL,3,0
885,47,94.87,2703.67,Month-to-Month,No,8,0
886,46,41.31,1086.13,Month-to-Month,No,2,0
887,12,106.72,1494.9,One Year,DSL,9,0
888,13,115.58,3849.25,Month-to-Month,Fiber Optic,8,1
889,62,43.67,2404.7,One Year,DSL,0,0
890,60,108.26,1655.04,Two Year,DSL,4,0
891,43,29.7,3150.87,Month-to-Month,No,9,0
892,68,25.57,3298.52,Month-to-Month,DSL,4,1
893,5,32.92,3870.04,One Year,Fiber Optic,0,0
894,37,25.77,867.88,Month-to-Month,Fiber Optic,0,1
895,31,104.5,3733.43,Month-to-Month,DSL,2,0
896,9,25.91,3037.2,Month-to-Month,Fiber Optic,8,1
897,51,47.17,382.1,One Year,No,6,1
898,29,30.38,3909.48,Month-to-Month,Fiber Optic,5,1
899,40,49.54,1977.09,Two Year,DSL,8,0
900,41,29.06,1718.87,Two Year,No,3,0
901,11,86.8,2295.57,Month-to-Month,No,3,0
902,23,33.33,1796.26,One Year,DSL,2,0
903,1,105.18,1757.6,Month-to-Month,DSL,4,0
904,46,101.72,4059.58,One Year,DSL,4,0
905,21,21.37,710.08,Month-to-Month,DSL,9,1
906,36,109.57,4855.94,Month-to-Month,Fiber Optic,6,0
907,54,22.89,2819.17,One Year,DSL,6,0
908,57,43.96,996.33,Month-to-Month,DSL,5,0
909,1,23.24,742.96,Two Year,DSL,3,0
910,63,53.58,2998.4,One Year,Fiber Optic,6,0
911,54,71.39,3201.7,Month-to-Month,Fiber Optic,1,0
912,55,99.66,359.83,Month-to-Month,Fiber Optic,8,1
913,40,53.8,1290.71,Two Year,DSL,6,0
914,15,90.55,3997.76,Month-to-Month,Fiber Optic,1,1
915,21,38.75,343.16,One Year,DSL,9,1
916,47,95.06,4289.93,One Year,No,1,0
917,53,43.6,3325.0,Two Year,DSL,5,1
918,9,34.35,2228.67,One Year,DSL,6,0
919,52,38.54,1797.52,Month-to-Month,DSL,8,0
920,57,38.21,194.32,Two Year,DSL,3,0
921,26,71.29,4143.55,Two Year,DSL,7,1
922,41,104.48,799.34,One Year,Fiber Optic,9,1
923,35,27.96,1616.76,Month-to-Month,No,1,0
924,63,90.7,2888.62,Month-to-Month,DSL,5,0
925,25,85.43,1305.36,One Year,Fiber Optic,3,0
926,38,107.25,2535.99,Month-to-Month,Fiber Optic,7,0
927,2,44.41,4065.78,Month-to-Month,DSL,8,0
928,7,65.01,2405.64,Month-to-Month,DSL,1,0
929,34,112.58,4749.99,Month-to-Month,DSL,6,1
930,17,86.0,4252.75,Month-to-Month,No,6,0
931,43,58.88,1731.89,Month-to-Month,No,7,0
932,59,33.14,2059.81,Month-to-Month,DSL,4,0
933,51,46.25,2174.3,One Year,DSL,2,1
934,54,78.12,3168.28,Month-to-Month,Fiber Optic,0,0
935,24,91.82,1505.3,Month-to-Month,Fiber Optic,3,0
936,25,32.44,4849.32,Month-to-Month,Fiber Optic,2,0
937,71,79.96,3082.55,Month-to-Month,DSL,1,1
938,52,75.04,2057.07,One Year,No,5,0
939,70,71.4,3260.55,One Year,Fiber Optic,6,0
940,33,89.01,2037.48,Month-to-Month,DSL,9,0
941,49,103.74,4107.2,Month-to-Month,Fiber Optic,6,0
942,29,52.3,2882.42,Two Year,DSL,7,0
943,63,108.9,305.66,Month-to-Month,DSL,1,0
944,22,36.06,966.11,Month-to-Month,Fiber Optic,9,0
945,26,37.3,4338.47,Month-to-Month,DSL,5,0
946,28,46.68,2858.21,Month-to-Month,Fiber Optic,5,0
947,49,31.95,4756.68,Month-to-Month,DSL,9,1
948,71,43.03,454.87,Month-to-Month,Fiber Optic,0,0
949,49,30.64,1546.78,Month-to-Month,DSL,1,1
950,20,102.18,1048.36,Month-to-Month,Fiber Optic,8,0
951,63,33.9,2813.82,Month-to-Month,DSL,7,0
952,61,94.73,1975.68,Month-to-Month,DSL,3,0
953,49,24.79,870.64,Month-to-Month,Fiber Optic,5,0
954,71,114.85,3249.48,Month-to-Month,Fiber Optic,1,0
955,1,91.12,2727.86,Month-to-Month,Fiber Optic,4,0
956,13,20.68,1446.21,One Year,Fiber Optic,1,0
957,51,96.39,2450.88,One Year,No,4,0
958,56,71.41,3754.12,Month-to-Month,DSL,6,1
959,62,97.94,1105.83,Month-to-Month,Fiber Optic,6,0
960,32,72.25,1535.24,One Year,Fiber Optic,8,0
961,30,84.1,1795.94,Month-to-Month,Fiber Optic,2,0
962,29,98.63,3758.96,Month-to-Month,Fiber Optic,3,0
963,49,60.51,4249.92,One Year,No,8,1
964,45,20.27,1944.3,Two Year,Fiber Optic,7,0
965,30,104.99,1553.44,Month-to-Month,No,6,0
966,16,58.09,4458.29,Month-to-Month,DSL,7,1
967,40,69.6,4996.89,Two Year,Fiber Optic,8,0
968,19,20.78,3384.73,Month-to-Month,DSL,3,0
969,18,69.21,4950.91,Two Year,DSL,4,1
970,1,118.65,3333.83,Month-to-Month,Fiber Optic,8,0
971,47,47.83,3693.96,Month-to-Month,Fiber Optic,6,0
972,66,59.54,2004.41,Month-to-Month,DSL,3,0
973,38,88.72,2221.54,Two Year,DSL,5,1
